x,y,z,I
808437.18,6484549.2,509.88,1010.0
808417.43,6484606.34,509.88,1537.0
808388.61,6484589.01,509.88,1943.0
808368.0,6484619.600000001,509.88,1948.0
808360.96,6484553.42,509.89,1561.0
808401.4500000001,6484586.69,509.89,1358.0
808471.03,6484614.82,509.89,4985.0
808444.9,6484609.22,509.89,5247.0
808373.3300000001,6484594.97,509.89,1627.0
808375.0,6484567.22,509.89,1210.0
808366.92,6484608.04,509.89,749.0
808368.7000000001,6484600.5,509.89,780.0
808438.8200000001,6484568.91,509.89,1736.0
808426.74,6484578.37,509.89,1652.0
808383.0800000001,6484555.390000001,509.89,2331.0
808439.86,6484549.74,509.89,1487.0
808443.9500000001,6484572.75,509.89,1133.0
808416.56,6484607.46,509.89,1471.0
808365.49,6484614.5,509.89,1157.0
808471.85,6484614.86,509.89,432.0
808450.02,6484610.22,509.89,4858.0
808370.1900000001,6484609.93,509.89,2668.0
808395.89,6484546.71,509.89,1859.0
808427.8300000001,6484568.26,509.89,2100.0
808379.71,6484542.92,509.89,1902.0
808380.77,6484536.9,509.89,1466.0
808452.6900000001,6484610.76,509.89,1711.0
808444.26,6484571.48,509.89,2224.0
808381.86,6484560.46,509.89,2095.0
808396.18,6484572.73,509.90000000000003,1488.0
808458.72,6484611.94,509.90000000000003,5420.0
808437.21,6484576.140000001,509.90000000000003,1625.0
808371.5700000001,6484582.93,509.90000000000003,1182.0
808438.25,6484599.2700000005,509.90000000000003,670.0
808430.38,6484547.66,509.90000000000003,1495.0
808434.11,6484548.5200000005,509.90000000000003,1272.0
808424.7000000001,6484572.350000001,509.90000000000003,1770.0
808426.74,6484624.58,509.90000000000003,1588.0
808424.97,6484570.11,509.90000000000003,1744.0
808409.4500000001,6484543.0600000005,509.90000000000003,852.0
808405.0700000001,6484542.100000001,509.90000000000003,1571.0
808408.6,6484567.68,509.90000000000003,2307.0
808384.62,6484537.72,509.90000000000003,1230.0
808376.9,6484583.4,509.90000000000003,1684.0
808372.67,6484578.350000001,509.90000000000003,2069.0
808442.85,6484557.3100000005,509.90000000000003,1074.0
808423.3300000001,6484571.94,509.90000000000003,2179.0
808383.3,6484543.78,509.90000000000003,3652.0
808371.96,6484601.17,509.90000000000003,2017.0
808445.35,6484551.09,509.90000000000003,1611.0
808379.66,6484542.91,509.90000000000003,3183.0
808367.17,6484623.36,509.90000000000003,1829.0
808416.65,6484606.87,509.90000000000003,2717.0
808405.1900000001,6484565.48,509.90000000000003,2412.0
808378.71,6484575.12,509.90000000000003,2167.0
808378.51,6484542.7,509.90000000000003,3006.0
808457.54,6484611.83,509.91,5007.0
808377.04,6484558.05,509.91,769.0
808401.6,6484595.4,509.91,2011.0
808407.54,6484608.79,509.91,1742.0
808422.79,6484596.86,509.91,1424.0
808401.54,6484547.98,509.91,1933.0
808361.91,6484553.54,509.91,1600.0
808397.0,6484540.49,509.91,716.0
808364.91,6484617.59,509.91,1117.0
808443.48,6484574.48,509.91,1118.0
808366.02,6484612.51,509.91,878.0
808451.15,6484552.24,509.91,2332.0
808450.09,6484552.09,509.91,1805.0
808373.21,6484595.21,509.91,2098.0
808435.6,6484548.9,509.91,766.0
808424.28,6484596.83,509.91,1580.0
808428.39,6484554.07,509.91,1905.0
808368.48,6484601.34,509.91,1297.0
808385.5800000001,6484600.92,509.91,1715.0
808396.66,6484566.5600000005,509.91,1646.0
808473.91,6484615.29,509.91,5421.0
808382.26,6484558.5600000005,509.91,2566.0
808425.61,6484581.66,509.92,2134.0
808422.71,6484545.98,509.92,997.0
808433.47,6484593.09,509.92,1865.0
808377.04,6484558.07,509.92,1007.0
808403.16,6484593.91,509.92,1626.0
808393.0,6484570.4,509.92,1626.0
808428.02,6484619.05,509.92,2126.0
808393.61,6484539.7,509.92,665.0
808396.3300000001,6484566.86,509.92,1817.0
808428.27,6484573.13,509.92,1891.0
808452.27,6484610.44,509.92,5132.0
808467.31,6484613.83,509.92,4379.0
808416.5,6484607.42,509.92,2320.0
808387.59,6484538.41,509.92,1652.0
808378.81,6484536.45,509.92,1390.0
808450.7000000001,6484609.99,509.92,5482.0
808369.5800000001,6484612.0,509.92,1943.0
808422.5800000001,6484545.97,509.92,1364.0
808379.05,6484573.37,509.92,2111.0
808376.53,6484585.34,509.92,1924.0
808390.05,6484538.93,509.92,1436.0
808391.63,6484565.68,509.92,2264.0
808371.53,6484602.91,509.92,2058.0
808427.74,6484620.55,509.93,2090.0
808421.51,6484592.5,509.93,1943.0
808440.53,6484549.98,509.93,1382.0
808372.01,6484581.390000001,509.93,1761.0
808379.51,6484542.82,509.93,3064.0
808371.27,6484584.01,509.93,1307.0
808369.4500000001,6484597.5200000005,509.93,1133.0
808427.43,6484547.0,509.93,1254.0
808381.9500000001,6484559.63,509.93,1833.0
808407.91,6484542.850000001,509.93,1021.0
808441.1,6484585.62,509.93,1343.0
808434.26,6484616.34,509.93,1333.0
808393.0,6484539.53,509.93,1316.0
808372.0800000001,6484581.37,509.93,1080.0
808391.26,6484572.63,509.93,1263.0
808437.86,6484556.08,509.93,1298.0
808432.96,6484621.75,509.93,1605.0
808447.98,6484558.38,509.93,1423.0
808430.85,6484606.140000001,509.93,2014.0
808426.74,6484569.72,509.93,1786.0
808377.85,6484578.74,509.93,2752.0
808395.37,6484567.65,509.93,1661.0
808438.06,6484572.68,509.93,1875.0
808383.49,6484543.76,509.93,3007.0
808453.43,6484610.54,509.93,4644.0
808470.01,6484614.32,509.93,4751.0
808386.25,6484544.390000001,509.94,2426.0
808368.06,6484603.51,509.94,1245.0
808396.43,6484566.74,509.94,1846.0
808394.77,6484574.45,509.94,2632.0
808436.3200000001,6484549.11,509.94,737.0
808424.24,6484592.2,509.94,1917.0
808436.39,6484580.17,509.94,1729.0
808403.75,6484593.07,509.94,2224.0
808421.9500000001,6484597.76,509.94,2060.0
808429.25,6484613.92,509.94,1729.0
808381.29,6484562.38,509.94,1657.0
808433.56,6484618.95,509.94,1495.0
808364.23,6484621.17,509.94,1102.0
808387.5700000001,6484544.67,509.94,1656.0
808375.46,6484565.5600000005,509.94,1224.0
808461.96,6484612.41,509.94,5217.0
808377.16,6484557.69,509.94,996.0
808420.86,6484598.66,509.94,1617.0
808380.23,6484536.8100000005,509.94,1694.0
808389.79,6484545.16,509.94,2103.0
808365.4500000001,6484615.15,509.94,1273.0
808384.96,6484537.87,509.94,1298.0
808373.2000000001,6484575.96,509.95,1373.0
808378.15,6484553.18,509.95,831.0
808393.3200000001,6484539.67,509.95,1434.0
808381.12,6484537.0600000005,509.95,1605.0
808365.35,6484615.88,509.95,1408.0
808442.0,6484580.88,509.95,1087.0
808380.12,6484568.350000001,509.95,2279.0
808386.54,6484538.22,509.95,1936.0
808400.79,6484583.04,509.95,1645.0
808391.3300000001,6484573.12,509.95,2376.0
808375.49,6484565.55,509.95,950.0
808362.66,6484551.01,509.95,1823.0
808427.02,6484624.0200000005,509.95,1602.0
808473.91,6484614.83,509.95,5153.0
808376.52,6484585.140000001,509.95,2323.0
808389.71,6484545.15,509.95,2608.0
808404.4,6484587.96,509.95,952.0
808436.06,6484581.71,509.95,1542.0
808417.1,6484606.73,509.95,826.0
808423.29,6484569.3100000005,509.95,1526.0
808391.3,6484569.48,509.95,2539.0
808367.21,6484607.5200000005,509.95,1030.0
808367.65,6484605.69,509.95,912.0
808377.3200000001,6484580.5600000005,509.96000000000004,2182.0
808370.42,6484607.82,509.96000000000004,1488.0
808375.25,6484566.66,509.96000000000004,1362.0
808471.04,6484614.01,509.96000000000004,5737.0
808382.64,6484556.61,509.96000000000004,2039.0
808445.12,6484608.4,509.96000000000004,5352.0
808395.29,6484567.68,509.96000000000004,1440.0
808423.97,6484591.58,509.96000000000004,873.0
808372.4500000001,6484598.01,509.96000000000004,1898.0
808474.86,6484615.01,509.96000000000004,2678.0
808395.39,6484540.23,509.96000000000004,1102.0
808425.47,6484584.86,509.96000000000004,1879.0
808443.0,6484576.49,509.96000000000004,1164.0
808417.27,6484607.91,509.96000000000004,1923.0
808375.72,6484564.38,509.96000000000004,1221.0
808382.39,6484557.51,509.96000000000004,1830.0
808380.61,6484565.66,509.96000000000004,1822.0
808424.11,6484552.97,509.96000000000004,1280.0
808377.18,6484581.24,509.96000000000004,1872.0
808365.16,6484616.99,509.96000000000004,1312.0
808367.59,6484620.67,509.96000000000004,1673.0
808368.18,6484617.71,509.96000000000004,1846.0
808449.01,6484551.95,509.96000000000004,3179.0
808368.8,6484614.9,509.97,1649.0
808395.74,6484546.53,509.97,2504.0
808377.23,6484557.73,509.97,1472.0
808373.31,6484575.66,509.97,1372.0
808401.51,6484541.5,509.97,1087.0
808377.8300000001,6484578.23,509.97,2887.0
808442.53,6484578.59,509.97,1008.0
808423.14,6484574.0600000005,509.97,1631.0
808471.7000000001,6484614.2,509.97,5289.0
808372.86,6484577.99,509.97,1265.0
808457.14,6484610.97,509.97,5895.0
808405.06,6484548.67,509.97,1689.0
808393.67,6484567.47,509.97,2188.0
808402.93,6484590.55,509.97,1657.0
808365.63,6484614.65,509.97,2086.0
808372.29,6484580.33,509.97,2025.0
808372.81,6484596.37,509.97,2053.0
808369.53,6484611.75,509.97,1892.0
808424.78,6484589.88,509.97,2335.0
808369.26,6484612.68,509.97,1961.0
808428.43,6484617.7700000005,509.97,1959.0
808376.98,6484581.93,509.97,2123.0
808366.63,6484610.600000001,509.97,806.0
808384.02,6484603.55,509.98,1695.0
808434.34,6484615.350000001,509.98,1385.0
808438.64,6484549.68,509.98,2050.0
808391.52,6484573.93,509.98,2738.0
808379.01,6484572.95,509.98,1800.0
808376.8300000001,6484582.78,509.98,1983.0
808435.49,6484549.0,509.98,1505.0
808448.39,6484608.87,509.98,5435.0
808381.85,6484559.54,509.98,1939.0
808382.29,6484558.0200000005,509.98,2271.0
808419.18,6484592.19,509.98,2274.0
808429.91,6484554.2700000005,509.98,1953.0
808373.68,6484593.2,509.98,1798.0
808372.28,6484580.99,509.98,930.0
808372.0,6484600.24,509.98,1617.0
808408.36,6484567.97,509.98,1228.0
808370.39,6484607.67,509.98,1917.0
808374.42,6484571.0,509.98,799.0
808406.61,6484549.09,509.98,3154.0
808429.26,6484554.11,509.98,1660.0
808449.34,6484552.0600000005,509.98,3275.0
808376.54,6484584.91,509.98,2653.0
808363.52,6484551.24,509.99,1210.0
808376.22,6484562.66,509.99,1142.0
808394.5,6484546.23,509.99,2482.0
808438.49,6484571.390000001,509.99,1890.0
808427.9500000001,6484619.84,509.99,2399.0
808470.53,6484613.69,509.99,5541.0
808373.59,6484593.28,509.99,1874.0
808379.0800000001,6484572.58,509.99,1582.0
808372.25,6484598.82,509.99,2180.0
808452.87,6484609.8,509.99,5410.0
808443.73,6484572.88,509.99,1177.0
808371.5800000001,6484583.37,509.99,1203.0
808373.15,6484576.91,509.99,1083.0
808391.18,6484564.43,509.99,1979.0
808421.15,6484598.0,509.99,729.0
808375.73,6484564.96,509.99,770.0
808368.87,6484600.390000001,509.99,1580.0
808466.56,6484612.890000001,509.99,5453.0
808436.27,6484581.33,509.99,1881.0
808386.84,6484538.38,509.99,1265.0
808365.4500000001,6484615.74,509.99,1427.0
808364.5700000001,6484620.42,509.99,1019.0
808423.1,6484582.3100000005,509.99,1272.0
808370.64,6484606.54,509.99,1912.0
808384.64,6484537.96,510.0,1136.0
808370.29,6484594.19,510.0,1338.0
808378.71,6484542.55,510.0,2768.0
808426.17,6484546.99,510.0,1169.0
808367.87,6484618.98,510.0,1762.0
808446.93,6484608.54,510.0,5574.0
808401.81,6484541.63,510.0,1011.0
808394.01,6484573.22,510.0,2292.0
808433.46,6484618.97,510.0,1417.0
808362.3300000001,6484551.0600000005,510.0,1131.0
808384.51,6484543.83,510.0,3019.0
808364.49,6484553.98,510.0,1374.0
808444.39,6484569.98,510.0,3333.0
808377.04,6484558.96,510.0,1907.0
808383.62,6484537.66,510.0,2156.0
808368.5700000001,6484601.86,510.0,1145.0
808388.26,6484538.69,510.0,1523.0
808442.47,6484578.45,510.0,1257.0
808398.43,6484601.09,510.0,1716.0
808371.11,6484604.33,510.0,2198.0
808375.0800000001,6484568.24,510.0,635.0
808372.9400000001,6484595.25,510.01,2025.0
808381.34,6484543.12,510.01,2654.0
808439.72,6484591.3,510.01,1333.0
808368.46,6484602.4,510.01,1485.0
808438.78,6484595.66,510.01,1072.0
808439.61,6484592.23,510.01,1131.0
808437.9,6484573.99,510.01,2098.0
808400.0700000001,6484541.28,510.01,1196.0
808386.26,6484544.21,510.01,3533.0
808423.18,6484571.86,510.01,1726.0
808433.25,6484619.7,510.01,1988.0
808375.5,6484565.99,510.01,1098.0
808457.03,6484610.55,510.01,6458.0
808365.48,6484615.84,510.01,1238.0
808421.68,6484589.65,510.01,1134.0
808369.35,6484611.96,510.01,1783.0
808387.81,6484538.59,510.01,1715.0
808394.09,6484574.0,510.01,1729.0
808442.1,6484550.53,510.01,1553.0
808377.55,6484579.09,510.01,2695.0
808381.56,6484560.66,510.01,2230.0
808366.56,6484611.41,510.01,842.0
808404.55,6484592.3100000005,510.02000000000004,2069.0
808390.75,6484589.24,510.02000000000004,2331.0
808380.16,6484567.390000001,510.02000000000004,2045.0
808364.92,6484618.65,510.02000000000004,2655.0
808374.42,6484570.83,510.02000000000004,1209.0
808447.54,6484551.78,510.02000000000004,2664.0
808380.0700000001,6484536.95,510.02000000000004,1693.0
808402.12,6484541.75,510.02000000000004,1334.0
808368.04,6484617.69,510.02000000000004,1506.0
808364.7000000001,6484619.5,510.02000000000004,1345.0
808394.34,6484568.61,510.02000000000004,1152.0
808433.27,6484619.57,510.02000000000004,1366.0
808367.97,6484604.76,510.02000000000004,1307.0
808432.43,6484623.36,510.02000000000004,1079.0
808405.3200000001,6484566.68,510.02000000000004,1770.0
808365.77,6484614.5200000005,510.02000000000004,1816.0
808364.54,6484620.350000001,510.02000000000004,1505.0
808378.9500000001,6484572.7700000005,510.02000000000004,2050.0
808379.96,6484536.94,510.02000000000004,1188.0
808363.26,6484551.25,510.02000000000004,997.0
808457.79,6484610.7700000005,510.02000000000004,6679.0
808429.46,6484613.890000001,510.02000000000004,2126.0
808372.55,6484597.12,510.02000000000004,1930.0
808372.22,6484581.82,510.02000000000004,861.0
808378.0800000001,6484554.0200000005,510.02000000000004,1115.0
808423.0700000001,6484597.18,510.03000000000003,2187.0
808391.22,6484539.34,510.03000000000003,1550.0
808424.35,6484552.890000001,510.03000000000003,1705.0
808369.51,6484598.390000001,510.03000000000003,1074.0
808364.3200000001,6484621.15,510.03000000000003,1242.0
808433.73,6484555.01,510.03000000000003,1154.0
808436.21,6484555.57,510.03000000000003,1183.0
808376.31,6484585.69,510.03000000000003,739.0
808426.42,6484569.55,510.03000000000003,1493.0
808394.98,6484546.22,510.03000000000003,1819.0
808378.13,6484576.37,510.03000000000003,2804.0
808376.2000000001,6484563.28,510.03000000000003,791.0
808432.51,6484554.7,510.03000000000003,1141.0
808436.6900000001,6484579.62,510.03000000000003,1851.0
808383.01,6484554.47,510.03000000000003,2305.0
808377.65,6484556.55,510.03000000000003,774.0
808404.8200000001,6484570.19,510.03000000000003,2108.0
808434.23,6484590.61,510.03000000000003,1779.0
808443.16,6484574.97,510.03000000000003,1016.0
808390.0,6484584.100000001,510.03000000000003,987.0
808421.02,6484592.75,510.03000000000003,2528.0
808439.3,6484593.23,510.03000000000003,1215.0
808391.59,6484564.69,510.03000000000003,1895.0
808432.78,6484597.08,510.03000000000003,1852.0
808451.14,6484552.54,510.04,1982.0
808373.86,6484573.76,510.04,1338.0
808373.9,6484573.46,510.04,1560.0
808428.36,6484576.04,510.04,1622.0
808433.8300000001,6484617.12,510.04,1430.0
808447.86,6484551.890000001,510.04,2455.0
808401.7000000001,6484589.36,510.04,1864.0
808382.5700000001,6484556.19,510.04,1534.0
808393.72,6484571.84,510.04,1081.0
808401.9400000001,6484547.75,510.04,1885.0
808369.89,6484596.7700000005,510.04,866.0
808386.67,6484544.29,510.04,2340.0
808441.71,6484581.79,510.04,986.0
808426.01,6484580.850000001,510.04,1384.0
808472.71,6484613.91,510.04,4974.0
808419.73,6484587.68,510.04,1565.0
808376.37,6484584.890000001,510.04,1871.0
808369.6900000001,6484597.44,510.04,1176.0
808365.41,6484616.61,510.04,1968.0
808366.96,6484609.82,510.04,897.0
808463.62,6484611.91,510.04,6141.0
808367.41,6484620.46,510.04,2155.0
808388.62,6484538.83,510.04,1136.0
808439.91,6484550.13,510.05,1763.0
808377.43,6484579.42,510.05,1977.0
808381.11,6484562.2700000005,510.05,1864.0
808389.2000000001,6484544.84,510.05,2667.0
808374.67,6484569.84,510.05,1198.0
808431.31,6484554.34,510.05,936.0
808398.64,6484541.01,510.05,1307.0
808384.3,6484537.97,510.05,1391.0
808437.9500000001,6484574.55,510.05,1904.0
808375.27,6484567.82,510.05,927.0
808442.4400000001,6484578.07,510.05,1108.0
808377.86,6484555.78,510.05,702.0
808434.68,6484612.73,510.05,1609.0
808423.62,6484552.69,510.05,1378.0
808473.71,6484614.05,510.05,6034.0
808420.79,6484594.0200000005,510.05,2281.0
808377.88,6484555.4,510.05,1050.0
808373.31,6484576.5200000005,510.05,1251.0
808454.31,6484609.78,510.05,5238.0
808360.5700000001,6484550.82,510.05,2040.0
808360.93,6484553.03,510.06,1258.0
808463.9400000001,6484611.8100000005,510.06,5654.0
808439.11,6484593.7700000005,510.06,1170.0
808392.2000000001,6484545.5200000005,510.06,2415.0
808366.41,6484612.15,510.06,1145.0
808433.9400000001,6484592.5600000005,510.06,1847.0
808433.29,6484595.47,510.06,1978.0
808377.51,6484578.87,510.06,2616.0
808402.3,6484568.390000001,510.06,1238.0
808439.74,6484550.15,510.06,1194.0
808373.51,6484593.13,510.06,1702.0
808370.7000000001,6484592.2,510.06,1068.0
808378.4500000001,6484542.36,510.06,2658.0
808403.0,6484591.45,510.06,1236.0
808422.38,6484598.49,510.06,2463.0
808389.55,6484597.890000001,510.06,2285.0
808425.28,6484585.07,510.06,1911.0
808421.29,6484591.88,510.06,2674.0
808400.71,6484541.54,510.06,1225.0
808363.81,6484551.4,510.06,1147.0
808418.86,6484588.03,510.07,2353.0
808380.14,6484566.99,510.07,1935.0
808360.12,6484552.84,510.07,840.0
808445.9,6484607.7700000005,510.07,5090.0
808390.51,6484539.3100000005,510.07,1893.0
808435.4500000001,6484585.74,510.07,1620.0
808373.36,6484593.65,510.07,1652.0
808424.68,6484571.7,510.07,1510.0
808403.48,6484565.37,510.07,1475.0
808386.04,6484538.33,510.07,1185.0
808403.64,6484567.350000001,510.07,1697.0
808437.54,6484576.21,510.07,1852.0
808435.38,6484555.28,510.07,1290.0
808474.77,6484614.140000001,510.07,3028.0
808394.6,6484540.21,510.07,1202.0
808397.17,6484595.17,510.07,1039.0
808470.76,6484613.24,510.07,4599.0
808397.5,6484606.42,510.07,1691.0
808365.6900000001,6484615.4,510.07,1437.0
808364.16,6484622.01,510.07,1530.0
808376.88,6484581.44,510.07,1971.0
808434.4400000001,6484590.22,510.07,1950.0
808435.99,6484549.3100000005,510.08,818.0
808370.3300000001,6484594.84,510.08,1156.0
808359.76,6484550.88,510.08,1346.0
808378.16,6484554.32,510.08,830.0
808397.1900000001,6484540.84,510.08,1166.0
808421.67,6484582.29,510.08,1586.0
808418.4400000001,6484588.43,510.08,2471.0
808373.43,6484593.34,510.08,1666.0
808371.85,6484599.92,510.08,2066.0
808446.98,6484557.83,510.08,771.0
808373.67,6484575.18,510.08,803.0
808373.74,6484574.63,510.08,1230.0
808443.04,6484575.21,510.08,1095.0
808433.5,6484618.23,510.08,1701.0
808431.92,6484548.45,510.08,898.0
808397.03,6484600.0600000005,510.08,2484.0
808397.66,6484600.46,510.08,2659.0
808422.9,6484570.5200000005,510.08,1812.0
808434.2000000001,6484591.43,510.08,1792.0
808397.54,6484625.71,510.09000000000003,2557.0
808381.52,6484543.0,510.09000000000003,2741.0
808382.91,6484537.69,510.09000000000003,1114.0
808370.16,6484596.18,510.09000000000003,767.0
808398.47,6484600.600000001,510.09000000000003,2116.0
808364.1900000001,6484622.15,510.09000000000003,1469.0
808436.56,6484555.47,510.09000000000003,1177.0
808429.59,6484613.84,510.09000000000003,2057.0
808474.35,6484613.87,510.09000000000003,3592.0
808434.9500000001,6484549.21,510.09000000000003,791.0
808379.54,6484569.49,510.09000000000003,1870.0
808392.4,6484539.74,510.09000000000003,2448.0
808375.97,6484564.88,510.09000000000003,889.0
808360.9,6484550.94,510.09000000000003,1045.0
808368.46,6484615.2,510.09000000000003,1631.0
808442.56,6484577.0600000005,510.09000000000003,1084.0
808396.92,6484596.63,510.09000000000003,2256.0
808446.3200000001,6484551.69,510.09000000000003,2586.0
808422.72,6484546.46,510.09000000000003,1107.0
808396.55,6484563.66,510.09000000000003,1072.0
808402.09,6484568.11,510.09000000000003,710.0
808387.5,6484538.8100000005,510.09000000000003,1055.0
808434.06,6484615.2,510.09000000000003,1502.0
808440.9500000001,6484584.76,510.09000000000003,1197.0
808421.34,6484582.17,510.1,2002.0
808444.4400000001,6484569.0200000005,510.1,3311.0
808393.43,6484572.41,510.1,1063.0
808425.14,6484588.88,510.1,2339.0
808371.29,6484602.21,510.1,2115.0
808470.27,6484612.97,510.1,3410.0
808402.76,6484568.38,510.1,2544.0
808365.12,6484553.79,510.1,749.0
808394.72,6484569.67,510.1,2149.0
808431.67,6484625.95,510.1,1387.0
808440.2000000001,6484588.15,510.1,924.0
808465.99,6484611.58,510.1,2010.0
808392.04,6484567.15,510.1,3071.0
808460.9500000001,6484610.76,510.1,1463.0
808422.8,6484552.4,510.1,1268.0
808360.79,6484552.94,510.1,1418.0
808379.9,6484567.71,510.1,1802.0
808454.24,6484609.38,510.1,3253.0
808440.09,6484588.88,510.1,1110.0
808382.3,6484537.62,510.1,1986.0
808372.88,6484594.84,510.1,2031.0
808431.97,6484624.58,510.1,1532.0
808403.37,6484542.28,510.1,812.0
808375.1,6484568.8100000005,510.11,1142.0
808404.37,6484567.08,510.11,2083.0
808424.71,6484552.78,510.11,1823.0
808470.92,6484612.76,510.11,1934.0
808433.49,6484617.84,510.11,1291.0
808460.25,6484610.99,510.11,4733.0
808432.91,6484596.93,510.11,1734.0
808470.53,6484612.51,510.11,1939.0
808426.3300000001,6484588.850000001,510.11,1766.0
808427.68,6484553.5200000005,510.11,2071.0
808378.61,6484573.43,510.11,2395.0
808443.7000000001,6484557.03,510.11,1708.0
808381.86,6484558.44,510.11,1759.0
808384.53,6484543.59,510.11,2543.0
808371.28,6484602.22,510.11,2019.0
808388.79,6484544.63,510.11,2648.0
808369.71,6484597.94,510.11,1078.0
808387.62,6484538.7700000005,510.11,1204.0
808442.76,6484576.16,510.11,1158.0
808378.25,6484554.2,510.11,1383.0
808372.46,6484581.0200000005,510.11,1657.0
808375.4400000001,6484566.92,510.11,1039.0
808373.11,6484594.04,510.11,1818.0
808425.8,6484584.93,510.11,1785.0
808393.35,6484567.69,510.11,1706.0
808394.85,6484563.3100000005,510.12,1626.0
808473.38,6484613.350000001,510.12,2496.0
808444.36,6484551.3100000005,510.12,1515.0
808457.91,6484609.49,510.12,2150.0
808390.84,6484539.45,510.12,1735.0
808472.5,6484613.140000001,510.12,1804.0
808457.09,6484609.37,510.12,2402.0
808454.37,6484608.8,510.12,2479.0
808435.93,6484583.67,510.12,1607.0
808364.52,6484621.04,510.12,1300.0
808435.49,6484608.58,510.12,1415.0
808443.26,6484573.66,510.12,1005.0
808366.37,6484613.25,510.12,828.0
808378.53,6484553.44,510.12,815.0
808379.87,6484537.12,510.12,1296.0
808367.74,6484606.54,510.12,1252.0
808392.11,6484539.640000001,510.12,2676.0
808379.87,6484567.59,510.12,1670.0
808474.39,6484613.43,510.12,2190.0
808384.3200000001,6484543.53,510.12,2935.0
808375.8200000001,6484565.65,510.12,868.0
808450.38,6484607.79,510.12,2109.0
808425.87,6484547.17,510.12,1115.0
808451.48,6484608.390000001,510.13,2702.0
808450.73,6484607.68,510.13,1660.0
808376.4500000001,6484583.05,510.13,1860.0
808364.84,6484619.94,510.13,1413.0
808371.86,6484583.390000001,510.13,1020.0
808378.01,6484555.63,510.13,912.0
808388.91,6484588.390000001,510.13,2197.0
808361.06,6484550.98,510.13,1057.0
808369.26,6484611.5,510.13,2104.0
808380.63,6484563.71,510.13,1834.0
808368.96,6484601.37,510.13,1350.0
808381.3300000001,6484542.84,510.13,3859.0
808378.3200000001,6484553.98,510.13,921.0
808371.76,6484583.76,510.13,1466.0
808427.0700000001,6484573.4,510.13,743.0
808444.74,6484607.25,510.13,2979.0
808401.3300000001,6484541.8,510.13,1248.0
808405.26,6484542.640000001,510.13,919.0
808386.13,6484596.49,510.13,3485.0
808427.39,6484623.7,510.13,1892.0
808372.3200000001,6484596.98,510.13,1543.0
808370.18,6484596.21,510.13,1104.0
808458.92,6484609.600000001,510.13,2579.0
808463.79,6484610.92,510.13,2310.0
808473.15,6484612.93,510.13,2192.0
808442.42,6484577.49,510.13,1179.0
808368.63,6484602.890000001,510.14,1425.0
808368.02,6484616.7700000005,510.14,1866.0
808377.42,6484578.49,510.14,2026.0
808376.96,6484560.55,510.14,1337.0
808368.16,6484616.07,510.14,1710.0
808379.41,6484569.47,510.14,1803.0
808416.22,6484612.15,510.14,1280.0
808371.49,6484600.65,510.14,2188.0
808370.54,6484605.24,510.14,1739.0
808426.37,6484570.83,510.14,1635.0
808388.56,6484544.5200000005,510.14,2497.0
808372.31,6484596.86,510.14,1916.0
808368.16,6484604.8,510.14,772.0
808371.9,6484599.12,510.14,1942.0
808372.68,6484595.42,510.14,1656.0
808439.35,6484568.59,510.14,1765.0
808438.59,6484572.32,510.14,2077.0
808378.3200000001,6484574.53,510.14,1855.0
808369.63,6484598.47,510.14,1591.0
808391.42,6484572.890000001,510.14,2670.0
808376.43,6484582.88,510.14,2173.0
808452.43,6484608.0600000005,510.14,1790.0
808415.9400000001,6484613.0600000005,510.14,2336.0
808366.86,6484622.68,510.14,1564.0
808367.1900000001,6484609.34,510.15000000000003,1010.0
808379.46,6484537.140000001,510.15000000000003,1511.0
808364.81,6484620.32,510.15000000000003,1352.0
808369.51,6484599.0,510.15000000000003,1604.0
808438.21,6484597.44,510.15000000000003,1212.0
808365.96,6484614.95,510.15000000000003,1334.0
808377.81,6484576.69,510.15000000000003,1589.0
808426.92,6484553.3,510.15000000000003,1800.0
808376.17,6484584.71,510.15000000000003,2687.0
808381.34,6484560.0200000005,510.15000000000003,1964.0
808430.97,6484607.72,510.15000000000003,1951.0
808450.0800000001,6484552.600000001,510.15000000000003,1719.0
808445.1900000001,6484606.55,510.15000000000003,1864.0
808361.11,6484552.850000001,510.15000000000003,1188.0
808418.0,6484610.47,510.15000000000003,2155.0
808422.04,6484588.58,510.15000000000003,605.0
808366.23,6484614.21,510.15000000000003,937.0
808434.61,6484611.97,510.15000000000003,1652.0
808432.88,6484554.5,510.15000000000003,970.0
808382.04,6484542.96,510.15000000000003,2391.0
808397.87,6484541.12,510.16,1325.0
808390.02,6484544.73,510.16,1725.0
808385.99,6484543.8100000005,510.16,1652.0
808382.15,6484542.95,510.16,2283.0
808406.17,6484548.54,510.16,2653.0
808425.38,6484580.98,510.16,1146.0
808418.52,6484608.7700000005,510.16,2490.0
808424.3200000001,6484583.25,510.16,1873.0
808377.88,6484576.38,510.16,2518.0
808441.87,6484550.82,510.16,1830.0
808397.89,6484588.62,510.16,2064.0
808370.18,6484596.75,510.16,704.0
808423.79,6484593.33,510.16,1923.0
808377.36,6484541.93,510.16,2399.0
808395.16,6484545.99,510.16,2173.0
808439.03,6484570.47,510.16,1735.0
808377.62,6484577.44,510.16,2254.0
808374.14,6484574.48,510.16,792.0
808434.3,6484549.07,510.16,1502.0
808374.55,6484571.8,510.16,960.0
808378.11,6484555.59,510.17,1196.0
